"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",28
"25",30
"26",31
"27",33
"28",34
"29",35
"30",36
"31",37
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",47
"41",48
"42",49
"43",50
"44",51
"45",52
"46",53
"47",54
"48",55
"49",56
"50",58
"51",60
"52",61
"53",62
"54",63
"55",65
"56",66
"57",67
"58",68
"59",69
"60",70
"61",73
"62",74
"63",75
"64",76
"65",77
"66",78
"67",79
"68",82
"69",83
"70",84
"71",85
"72",87
"73",88
"74",89
"75",90
"76",93
"77",94
"78",95
"79",96
"80",97
"81",98
"82",99
"83",100
"84",101
"85",102
"86",103
"87",104
"88",105
"89",106
"90",109
"91",110
"92",112
"93",113
"94",115
"95",116
