"","Resample1"
"1",3
"2",4
"3",5
"4",7
"5",8
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",22
"18",23
"19",25
"20",26
"21",27
"22",30
"23",32
"24",33
"25",34
"26",35
"27",36
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",62
"52",63
"53",65
"54",67
"55",68
"56",69
"57",70
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",87
"74",88
"75",89
"76",91
"77",92
"78",95
"79",97
"80",98
"81",99
"82",100
"83",102
"84",103
"85",104
"86",106
"87",107
"88",108
"89",109
"90",110
"91",112
"92",114
"93",115
"94",116
"95",117
