"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",13
"12",14
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",30
"28",31
"29",32
"30",33
"31",34
"32",35
"33",36
"34",37
"35",38
"36",39
"37",42
"38",43
"39",45
"40",46
"41",48
"42",49
"43",50
"44",51
"45",52
"46",53
"47",54
"48",56
"49",57
"50",58
"51",59
"52",61
"53",62
"54",63
"55",66
"56",67
"57",68
"58",69
"59",70
"60",72
"61",73
"62",74
"63",76
"64",77
"65",79
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",89
"74",90
"75",91
"76",93
"77",95
"78",97
"79",99
"80",100
"81",101
"82",103
"83",104
"84",105
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
