"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",17
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",32
"28",34
"29",35
"30",36
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",47
"40",49
"41",50
"42",51
"43",52
"44",54
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",64
"53",65
"54",66
"55",67
"56",68
"57",70
"58",71
"59",72
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",96
"81",98
"82",99
"83",100
"84",101
"85",103
"86",105
"87",106
"88",108
"89",110
"90",111
"91",112
"92",114
"93",115
"94",116
"95",117
