"","Resample1"
"1",1
"2",3
"3",5
"4",6
"5",7
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",24
"21",25
"22",26
"23",27
"24",28
"25",31
"26",32
"27",33
"28",34
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",46
"39",47
"40",48
"41",49
"42",50
"43",53
"44",55
"45",56
"46",57
"47",58
"48",61
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",85
"71",86
"72",87
"73",88
"74",89
"75",90
"76",92
"77",93
"78",95
"79",96
"80",97
"81",98
"82",100
"83",102
"84",104
"85",105
"86",106
"87",108
"88",109
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
