"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",19
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",29
"25",31
"26",32
"27",33
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",46
"39",47
"40",48
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",66
"56",67
"57",68
"58",69
"59",70
"60",72
"61",73
"62",75
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",91
"75",92
"76",93
"77",95
"78",96
"79",97
"80",98
"81",99
"82",100
"83",101
"84",102
"85",104
"86",105
"87",106
"88",107
"89",109
"90",110
"91",111
"92",113
"93",114
"94",116
"95",117
