"","Resample1"
"1",1
"2",2
"3",6
"4",7
"5",8
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",20
"17",21
"18",22
"19",23
"20",24
"21",26
"22",27
"23",28
"24",29
"25",31
"26",32
"27",34
"28",35
"29",36
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",46
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",57
"47",58
"48",59
"49",60
"50",65
"51",66
"52",68
"53",69
"54",70
"55",71
"56",72
"57",73
"58",75
"59",77
"60",78
"61",79
"62",81
"63",83
"64",84
"65",85
"66",87
"67",88
"68",89
"69",91
"70",92
"71",93
"72",94
"73",95
"74",96
"75",97
"76",98
"77",99
"78",100
"79",101
"80",102
"81",103
"82",104
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
