"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",14
"13",15
"14",16
"15",18
"16",19
"17",20
"18",21
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",31
"28",32
"29",33
"30",34
"31",36
"32",38
"33",39
"34",41
"35",43
"36",44
"37",45
"38",46
"39",48
"40",49
"41",51
"42",52
"43",53
"44",54
"45",55
"46",57
"47",58
"48",60
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",70
"57",71
"58",72
"59",73
"60",74
"61",76
"62",77
"63",79
"64",80
"65",81
"66",82
"67",84
"68",85
"69",86
"70",89
"71",90
"72",91
"73",92
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",101
"83",102
"84",104
"85",106
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
