"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",13
"13",14
"14",15
"15",18
"16",19
"17",20
"18",21
"19",23
"20",24
"21",26
"22",27
"23",28
"24",29
"25",30
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",39
"33",40
"34",41
"35",42
"36",44
"37",46
"38",47
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",62
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",86
"72",88
"73",89
"74",90
"75",91
"76",92
"77",94
"78",95
"79",96
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",108
"89",109
"90",111
"91",112
"92",113
"93",115
"94",116
"95",117
