"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",16
"15",17
"16",19
"17",20
"18",21
"19",23
"20",24
"21",25
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",48
"41",49
"42",50
"43",52
"44",54
"45",56
"46",58
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",71
"60",73
"61",74
"62",76
"63",77
"64",79
"65",80
"66",81
"67",83
"68",84
"69",85
"70",87
"71",89
"72",90
"73",91
"74",93
"75",95
"76",96
"77",97
"78",98
"79",99
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",108
"88",109
"89",110
"90",111
"91",112
"92",113
"93",115
"94",116
"95",117
