"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",25
"22",26
"23",27
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",40
"36",41
"37",43
"38",44
"39",45
"40",47
"41",48
"42",49
"43",51
"44",52
"45",53
"46",54
"47",55
"48",56
"49",58
"50",59
"51",60
"52",61
"53",63
"54",64
"55",65
"56",66
"57",67
"58",68
"59",69
"60",71
"61",72
"62",76
"63",77
"64",78
"65",79
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",91
"75",92
"76",93
"77",94
"78",96
"79",97
"80",98
"81",99
"82",102
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
"89",110
"90",111
"91",112
"92",114
"93",115
"94",116
"95",117
