"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",9
"9",10
"10",11
"11",12
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",30
"28",31
"29",32
"30",33
"31",34
"32",35
"33",36
"34",37
"35",38
"36",41
"37",42
"38",43
"39",44
"40",45
"41",46
"42",47
"43",48
"44",49
"45",50
"46",51
"47",52
"48",55
"49",56
"50",57
"51",58
"52",59
"53",60
"54",61
"55",62
"56",63
"57",64
"58",65
"59",67
"60",68
"61",70
"62",71
"63",73
"64",74
"65",75
"66",78
"67",79
"68",80
"69",81
"70",82
"71",83
"72",86
"73",88
"74",89
"75",90
"76",91
"77",92
"78",93
"79",94
"80",95
"81",96
"82",97
"83",99
"84",100
"85",101
"86",102
"87",103
"88",106
"89",108
"90",109
"91",110
"92",112
"93",113
"94",116
"95",117
