"","Resample1"
"1",2
"2",3
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",24
"21",25
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",40
"36",41
"37",42
"38",44
"39",46
"40",47
"41",48
"42",49
"43",51
"44",52
"45",53
"46",54
"47",56
"48",57
"49",58
"50",59
"51",61
"52",62
"53",63
"54",64
"55",65
"56",67
"57",68
"58",70
"59",71
"60",73
"61",74
"62",75
"63",77
"64",78
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",89
"75",90
"76",91
"77",92
"78",93
"79",94
"80",95
"81",97
"82",100
"83",101
"84",102
"85",103
"86",104
"87",105
"88",107
"89",108
"90",109
"91",110
"92",111
"93",113
"94",115
"95",116
