"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",13
"13",14
"14",15
"15",16
"16",19
"17",20
"18",22
"19",24
"20",25
"21",26
"22",29
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",37
"30",39
"31",41
"32",43
"33",44
"34",45
"35",46
"36",47
"37",48
"38",49
"39",51
"40",52
"41",53
"42",54
"43",56
"44",57
"45",58
"46",59
"47",60
"48",61
"49",62
"50",63
"51",64
"52",65
"53",67
"54",68
"55",69
"56",70
"57",72
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",79
"65",80
"66",81
"67",82
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",96
"81",97
"82",98
"83",99
"84",100
"85",101
"86",102
"87",104
"88",106
"89",108
"90",109
"91",112
"92",113
"93",114
"94",115
"95",116
