"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",12
"13",13
"14",14
"15",18
"16",19
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",31
"28",32
"29",33
"30",34
"31",35
"32",36
"33",37
"34",40
"35",41
"36",42
"37",43
"38",44
"39",45
"40",46
"41",47
"42",48
"43",49
"44",50
"45",52
"46",53
"47",54
"48",56
"49",58
"50",59
"51",60
"52",61
"53",64
"54",65
"55",66
"56",68
"57",69
"58",71
"59",76
"60",77
"61",78
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",92
"75",93
"76",94
"77",95
"78",96
"79",99
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",107
"87",108
"88",109
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
