"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",12
"13",13
"14",15
"15",16
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",32
"26",33
"27",34
"28",35
"29",37
"30",38
"31",39
"32",41
"33",42
"34",43
"35",44
"36",46
"37",47
"38",48
"39",49
"40",50
"41",52
"42",53
"43",54
"44",56
"45",59
"46",60
"47",61
"48",62
"49",63
"50",64
"51",65
"52",67
"53",68
"54",70
"55",71
"56",72
"57",73
"58",74
"59",76
"60",77
"61",80
"62",82
"63",83
"64",84
"65",85
"66",86
"67",87
"68",88
"69",89
"70",90
"71",91
"72",92
"73",93
"74",94
"75",95
"76",96
"77",97
"78",98
"79",99
"80",100
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
"89",110
"90",111
"91",112
"92",114
"93",115
"94",116
"95",117
