"","Resample1"
"1",1
"2",5
"3",6
"4",7
"5",8
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",21
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",34
"29",35
"30",36
"31",37
"32",38
"33",39
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",47
"41",48
"42",50
"43",51
"44",52
"45",53
"46",54
"47",55
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",65
"55",66
"56",67
"57",68
"58",69
"59",71
"60",72
"61",73
"62",74
"63",75
"64",76
"65",77
"66",78
"67",80
"68",81
"69",82
"70",84
"71",86
"72",87
"73",88
"74",89
"75",90
"76",91
"77",92
"78",94
"79",96
"80",97
"81",98
"82",99
"83",101
"84",102
"85",103
"86",104
"87",105
"88",107
"89",109
"90",110
"91",112
"92",114
"93",115
"94",116
"95",117
