"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",20
"17",21
"18",22
"19",23
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",32
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",42
"34",43
"35",44
"36",47
"37",48
"38",49
"39",50
"40",52
"41",53
"42",54
"43",55
"44",56
"45",57
"46",59
"47",60
"48",61
"49",63
"50",64
"51",65
"52",67
"53",68
"54",69
"55",70
"56",71
"57",72
"58",73
"59",74
"60",76
"61",77
"62",78
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",92
"75",93
"76",94
"77",95
"78",96
"79",98
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",107
"88",108
"89",110
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
