"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",30
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",40
"36",43
"37",44
"38",45
"39",46
"40",47
"41",50
"42",51
"43",52
"44",53
"45",54
"46",55
"47",56
"48",58
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",68
"57",69
"58",70
"59",71
"60",72
"61",74
"62",76
"63",77
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",87
"71",88
"72",89
"73",90
"74",91
"75",93
"76",94
"77",95
"78",97
"79",98
"80",99
"81",100
"82",101
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
"89",109
"90",110
"91",113
"92",114
"93",115
"94",116
"95",117
