"","Resample1"
"1",1
"2",2
"3",4
"4",6
"5",7
"6",8
"7",9
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",30
"26",31
"27",32
"28",33
"29",34
"30",36
"31",37
"32",38
"33",39
"34",40
"35",41
"36",42
"37",44
"38",45
"39",46
"40",48
"41",49
"42",50
"43",51
"44",52
"45",55
"46",56
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",71
"58",72
"59",73
"60",74
"61",75
"62",77
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",88
"72",89
"73",90
"74",91
"75",92
"76",93
"77",94
"78",96
"79",97
"80",98
"81",100
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
"89",109
"90",111
"91",112
"92",113
"93",115
"94",116
"95",117
