"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",18
"18",19
"19",20
"20",21
"21",23
"22",24
"23",25
"24",26
"25",30
"26",31
"27",34
"28",35
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",46
"38",47
"39",49
"40",50
"41",51
"42",52
"43",53
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",77
"64",78
"65",79
"66",80
"67",81
"68",83
"69",84
"70",85
"71",87
"72",88
"73",89
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",100
"83",101
"84",102
"85",103
"86",105
"87",106
"88",107
"89",108
"90",109
"91",110
"92",111
"93",112
"94",113
"95",114
"96",115
"97",116
"98",117
"99",118
"100",119
"101",120
"102",121
"103",122
"104",123
"105",124
"106",127
"107",129
"108",130
"109",131
"110",133
"111",135
"112",137
"113",138
"114",139
"115",140
"116",141
"117",142
"118",143
"119",144
"120",145
"121",146
"122",147
"123",148
"124",150
"125",151
"126",152
"127",153
"128",154
"129",156
"130",157
"131",159
"132",160
"133",161
"134",162
"135",163
"136",164
"137",165
"138",168
"139",169
"140",170
"141",171
"142",172
"143",179
"144",180
"145",182
"146",183
"147",184
"148",185
"149",186
"150",187
"151",188
"152",189
"153",191
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
"161",199
"162",200
"163",201
"164",202
"165",203
"166",204
"167",205
"168",207
"169",208
"170",210
"171",211
"172",212
"173",213
"174",214
"175",215
"176",216
"177",217
"178",218
"179",219
"180",223
"181",225
"182",226
