"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",13
"13",14
"14",16
"15",17
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",30
"28",31
"29",32
"30",33
"31",34
"32",35
"33",37
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",47
"41",49
"42",50
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",63
"52",65
"53",66
"54",67
"55",68
"56",70
"57",71
"58",72
"59",73
"60",74
"61",76
"62",77
"63",78
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",96
"81",97
"82",99
"83",100
"84",101
"85",104
"86",105
"87",106
"88",107
"89",109
"90",110
"91",111
"92",114
"93",116
"94",117
"95",118
"96",120
"97",122
"98",123
"99",124
"100",126
"101",127
"102",128
"103",129
"104",130
"105",131
"106",132
"107",133
"108",136
"109",137
"110",138
"111",140
"112",141
"113",142
"114",143
"115",144
"116",147
"117",148
"118",149
"119",151
"120",152
"121",153
"122",155
"123",156
"124",157
"125",158
"126",159
"127",160
"128",161
"129",163
"130",164
"131",165
"132",167
"133",168
"134",169
"135",170
"136",171
"137",172
"138",174
"139",177
"140",178
"141",179
"142",180
"143",181
"144",182
"145",184
"146",185
"147",186
"148",187
"149",188
"150",189
"151",190
"152",191
"153",195
"154",196
"155",197
"156",198
"157",199
"158",200
"159",202
"160",203
"161",204
"162",205
"163",206
"164",207
"165",208
"166",209
"167",210
"168",211
"169",212
"170",213
"171",214
"172",215
"173",216
"174",217
"175",218
"176",219
"177",220
"178",221
"179",222
"180",223
"181",225
"182",226
