"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",18
"18",20
"19",21
"20",22
"21",25
"22",26
"23",28
"24",29
"25",30
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",46
"39",47
"40",49
"41",50
"42",52
"43",53
"44",54
"45",55
"46",56
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",66
"54",68
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",76
"62",77
"63",78
"64",80
"65",81
"66",82
"67",85
"68",86
"69",87
"70",88
"71",90
"72",91
"73",92
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",100
"81",101
"82",102
"83",103
"84",105
"85",106
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",116
"94",117
"95",118
"96",119
"97",120
"98",121
"99",122
"100",123
"101",125
"102",126
"103",127
"104",128
"105",132
"106",133
"107",135
"108",136
"109",137
"110",138
"111",139
"112",140
"113",141
"114",143
"115",144
"116",145
"117",146
"118",147
"119",148
"120",149
"121",150
"122",151
"123",152
"124",153
"125",154
"126",155
"127",156
"128",157
"129",159
"130",161
"131",162
"132",163
"133",165
"134",166
"135",167
"136",168
"137",169
"138",170
"139",171
"140",172
"141",173
"142",174
"143",175
"144",176
"145",178
"146",180
"147",181
"148",183
"149",184
"150",185
"151",187
"152",188
"153",189
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
"161",199
"162",200
"163",201
"164",203
"165",204
"166",207
"167",208
"168",209
"169",210
"170",211
"171",212
"172",213
"173",214
"174",217
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
