"","Resample1"
"1",2
"2",3
"3",5
"4",6
"5",7
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",19
"15",21
"16",22
"17",23
"18",24
"19",25
"20",27
"21",28
"22",29
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",43
"36",44
"37",45
"38",47
"39",48
"40",49
"41",50
"42",52
"43",53
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",68
"57",69
"58",71
"59",72
"60",73
"61",74
"62",75
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",84
"70",85
"71",86
"72",87
"73",88
"74",89
"75",91
"76",92
"77",93
"78",94
"79",95
"80",96
"81",97
"82",98
"83",99
"84",100
"85",101
"86",102
"87",103
"88",104
"89",105
"90",106
"91",107
"92",108
"93",109
"94",111
"95",112
"96",113
"97",114
"98",115
"99",117
"100",119
"101",120
"102",121
"103",123
"104",124
"105",125
"106",127
"107",128
"108",130
"109",131
"110",132
"111",134
"112",138
"113",139
"114",141
"115",143
"116",144
"117",147
"118",148
"119",149
"120",150
"121",151
"122",152
"123",153
"124",155
"125",156
"126",157
"127",158
"128",159
"129",160
"130",161
"131",162
"132",164
"133",166
"134",168
"135",169
"136",170
"137",171
"138",172
"139",173
"140",174
"141",175
"142",176
"143",177
"144",178
"145",179
"146",180
"147",181
"148",182
"149",183
"150",185
"151",186
"152",187
"153",189
"154",190
"155",191
"156",192
"157",194
"158",195
"159",196
"160",197
"161",198
"162",199
"163",200
"164",201
"165",203
"166",205
"167",206
"168",207
"169",208
"170",209
"171",210
"172",211
"173",212
"174",213
"175",214
"176",215
"177",216
"178",217
"179",218
"180",219
"181",220
"182",224
