"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",21
"18",22
"19",23
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",35
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",53
"45",54
"46",57
"47",59
"48",60
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",84
"70",85
"71",86
"72",87
"73",89
"74",91
"75",92
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",100
"83",102
"84",106
"85",107
"86",108
"87",109
"88",110
"89",112
"90",114
"91",115
"92",116
"93",117
"94",120
"95",121
"96",122
"97",123
"98",124
"99",125
"100",126
"101",127
"102",129
"103",130
"104",131
"105",132
"106",133
"107",134
"108",135
"109",136
"110",137
"111",138
"112",140
"113",141
"114",142
"115",143
"116",144
"117",145
"118",146
"119",147
"120",148
"121",149
"122",151
"123",152
"124",154
"125",155
"126",156
"127",158
"128",159
"129",160
"130",161
"131",162
"132",164
"133",165
"134",166
"135",167
"136",168
"137",171
"138",172
"139",175
"140",176
"141",177
"142",178
"143",179
"144",180
"145",181
"146",182
"147",183
"148",185
"149",186
"150",187
"151",188
"152",189
"153",190
"154",191
"155",193
"156",195
"157",196
"158",197
"159",198
"160",199
"161",200
"162",201
"163",202
"164",203
"165",204
"166",206
"167",207
"168",208
"169",209
"170",211
"171",212
"172",214
"173",215
"174",216
"175",217
"176",218
"177",219
"178",220
"179",222
"180",223
"181",224
"182",226
