"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",14
"12",15
"13",16
"14",17
"15",19
"16",20
"17",22
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",31
"25",32
"26",34
"27",35
"28",36
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",52
"43",53
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",69
"59",70
"60",72
"61",73
"62",76
"63",77
"64",79
"65",80
"66",82
"67",84
"68",85
"69",87
"70",88
"71",89
"72",90
"73",93
"74",94
"75",96
"76",97
"77",98
"78",99
"79",101
"80",102
"81",103
"82",104
"83",105
"84",106
"85",107
"86",109
"87",110
"88",111
"89",112
"90",114
"91",115
"92",116
"93",117
"94",118
"95",119
"96",120
"97",122
"98",123
"99",124
"100",125
"101",128
"102",129
"103",130
"104",132
"105",133
"106",134
"107",135
"108",137
"109",138
"110",139
"111",140
"112",141
"113",145
"114",146
"115",148
"116",149
"117",150
"118",151
"119",152
"120",153
"121",154
"122",155
"123",156
"124",157
"125",159
"126",160
"127",161
"128",162
"129",163
"130",165
"131",166
"132",167
"133",168
"134",169
"135",170
"136",171
"137",172
"138",173
"139",174
"140",175
"141",176
"142",177
"143",178
"144",179
"145",180
"146",181
"147",182
"148",183
"149",184
"150",186
"151",187
"152",188
"153",189
"154",190
"155",191
"156",192
"157",194
"158",195
"159",196
"160",197
"161",199
"162",200
"163",201
"164",202
"165",204
"166",205
"167",206
"168",208
"169",209
"170",210
"171",211
"172",212
"173",213
"174",214
"175",215
"176",216
"177",217
"178",219
"179",222
"180",223
"181",224
"182",226
