"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",24
"21",25
"22",26
"23",28
"24",30
"25",31
"26",32
"27",34
"28",35
"29",36
"30",38
"31",39
"32",40
"33",41
"34",42
"35",44
"36",45
"37",46
"38",47
"39",48
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",57
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",72
"60",73
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",82
"68",83
"69",85
"70",86
"71",88
"72",90
"73",93
"74",94
"75",95
"76",96
"77",97
"78",98
"79",99
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
"89",109
"90",110
"91",111
"92",112
"93",114
"94",115
"95",116
"96",117
"97",118
"98",119
"99",120
"100",121
"101",122
"102",123
"103",124
"104",126
"105",127
"106",128
"107",129
"108",130
"109",131
"110",132
"111",133
"112",134
"113",135
"114",136
"115",137
"116",138
"117",139
"118",141
"119",143
"120",144
"121",145
"122",146
"123",147
"124",148
"125",149
"126",150
"127",151
"128",152
"129",155
"130",156
"131",157
"132",158
"133",159
"134",160
"135",161
"136",162
"137",164
"138",165
"139",166
"140",167
"141",169
"142",170
"143",171
"144",173
"145",174
"146",176
"147",177
"148",178
"149",180
"150",181
"151",182
"152",183
"153",184
"154",185
"155",186
"156",190
"157",191
"158",192
"159",193
"160",194
"161",195
"162",198
"163",199
"164",200
"165",201
"166",203
"167",205
"168",206
"169",209
"170",210
"171",211
"172",214
"173",216
"174",217
"175",218
"176",219
"177",220
"178",221
"179",222
"180",223
"181",225
"182",226
