"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",7
"7",9
"8",11
"9",12
"10",14
"11",15
"12",16
"13",17
"14",18
"15",19
"16",21
"17",22
"18",24
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",46
"39",48
"40",49
"41",50
"42",51
"43",53
"44",54
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",65
"53",66
"54",67
"55",68
"56",70
"57",71
"58",73
"59",74
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",84
"67",86
"68",87
"69",88
"70",89
"71",90
"72",91
"73",92
"74",94
"75",95
"76",97
"77",98
"78",99
"79",100
"80",101
"81",102
"82",104
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",115
"92",116
"93",118
"94",119
"95",120
"96",121
"97",122
"98",123
"99",124
"100",126
"101",127
"102",128
"103",130
"104",131
"105",132
"106",133
"107",134
"108",136
"109",137
"110",138
"111",139
"112",140
"113",141
"114",143
"115",145
"116",146
"117",147
"118",148
"119",149
"120",150
"121",152
"122",154
"123",155
"124",156
"125",157
"126",158
"127",159
"128",160
"129",161
"130",162
"131",163
"132",165
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",172
"140",173
"141",174
"142",176
"143",177
"144",178
"145",180
"146",181
"147",182
"148",184
"149",185
"150",186
"151",188
"152",190
"153",194
"154",195
"155",196
"156",197
"157",198
"158",199
"159",200
"160",201
"161",202
"162",203
"163",204
"164",205
"165",206
"166",207
"167",208
"168",209
"169",210
"170",211
"171",212
"172",213
"173",214
"174",215
"175",216
"176",217
"177",219
"178",221
"179",222
"180",224
"181",225
"182",226
