"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",19
"18",20
"19",21
"20",22
"21",24
"22",25
"23",26
"24",28
"25",30
"26",31
"27",32
"28",33
"29",35
"30",38
"31",41
"32",42
"33",43
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",65
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",78
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",87
"74",88
"75",89
"76",90
"77",91
"78",93
"79",94
"80",95
"81",96
"82",98
"83",99
"84",100
"85",101
"86",102
"87",103
"88",104
"89",105
"90",106
"91",107
"92",108
"93",109
"94",111
"95",113
"96",114
"97",115
"98",116
"99",118
"100",120
"101",124
"102",125
"103",126
"104",128
"105",130
"106",135
"107",137
"108",138
"109",139
"110",140
"111",141
"112",142
"113",143
"114",144
"115",145
"116",146
"117",147
"118",150
"119",152
"120",153
"121",154
"122",155
"123",156
"124",158
"125",159
"126",160
"127",161
"128",162
"129",163
"130",164
"131",165
"132",166
"133",168
"134",170
"135",171
"136",172
"137",174
"138",175
"139",176
"140",177
"141",179
"142",180
"143",181
"144",182
"145",183
"146",184
"147",185
"148",186
"149",188
"150",189
"151",190
"152",191
"153",192
"154",193
"155",194
"156",195
"157",196
"158",197
"159",198
"160",199
"161",200
"162",202
"163",203
"164",204
"165",206
"166",207
"167",208
"168",209
"169",211
"170",212
"171",213
"172",214
"173",215
"174",216
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
