"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",11
"11",12
"12",13
"13",14
"14",16
"15",17
"16",18
"17",19
"18",20
"19",21
"20",22
"21",23
"22",24
"23",25
"24",26
"25",28
"26",29
"27",31
"28",32
"29",33
"30",34
"31",35
"32",37
"33",38
"34",39
"35",40
"36",41
"37",42
"38",43
"39",44
"40",45
"41",48
"42",49
"43",50
"44",53
"45",54
"46",56
"47",58
"48",60
"49",61
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",70
"57",72
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",79
"65",80
"66",83
"67",84
"68",86
"69",87
"70",88
"71",89
"72",90
"73",93
"74",94
"75",95
"76",96
"77",98
"78",100
"79",101
"80",102
"81",103
"82",105
"83",108
"84",109
"85",110
"86",114
"87",115
"88",116
"89",117
"90",118
"91",120
"92",121
"93",122
"94",124
"95",125
"96",126
"97",127
"98",129
"99",130
"100",131
"101",132
"102",133
"103",134
"104",135
"105",136
"106",137
"107",138
"108",139
"109",140
"110",141
"111",142
"112",143
"113",144
"114",145
"115",146
"116",147
"117",148
"118",150
"119",151
"120",152
"121",153
"122",154
"123",155
"124",157
"125",158
"126",159
"127",160
"128",161
"129",162
"130",163
"131",164
"132",165
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",173
"140",174
"141",175
"142",176
"143",177
"144",178
"145",179
"146",180
"147",182
"148",184
"149",185
"150",188
"151",189
"152",190
"153",191
"154",192
"155",193
"156",194
"157",195
"158",197
"159",199
"160",200
"161",201
"162",202
"163",203
"164",204
"165",206
"166",207
"167",208
"168",210
"169",211
"170",212
"171",213
"172",214
"173",215
"174",217
"175",218
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
