"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",18
"18",19
"19",20
"20",21
"21",23
"22",24
"23",25
"24",26
"25",27
"26",29
"27",30
"28",31
"29",32
"30",33
"31",34
"32",35
"33",36
"34",37
"35",38
"36",39
"37",41
"38",46
"39",48
"40",49
"41",50
"42",51
"43",53
"44",54
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",65
"54",66
"55",68
"56",69
"57",70
"58",72
"59",73
"60",75
"61",76
"62",77
"63",78
"64",79
"65",81
"66",82
"67",84
"68",85
"69",86
"70",88
"71",89
"72",90
"73",91
"74",93
"75",94
"76",96
"77",97
"78",98
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",109
"88",110
"89",111
"90",112
"91",114
"92",115
"93",117
"94",118
"95",119
"96",120
"97",122
"98",123
"99",124
"100",125
"101",126
"102",127
"103",128
"104",129
"105",130
"106",132
"107",133
"108",134
"109",135
"110",136
"111",137
"112",138
"113",142
"114",143
"115",145
"116",147
"117",150
"118",152
"119",153
"120",154
"121",155
"122",156
"123",157
"124",158
"125",161
"126",162
"127",163
"128",166
"129",167
"130",168
"131",170
"132",171
"133",172
"134",173
"135",174
"136",175
"137",176
"138",177
"139",178
"140",179
"141",180
"142",181
"143",182
"144",183
"145",184
"146",185
"147",187
"148",188
"149",189
"150",190
"151",191
"152",192
"153",193
"154",194
"155",196
"156",197
"157",198
"158",199
"159",201
"160",202
"161",203
"162",206
"163",207
"164",208
"165",209
"166",210
"167",211
"168",212
"169",213
"170",214
"171",215
"172",216
"173",217
"174",218
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
