"","Resample1"
"1",1
"2",4
"3",5
"4",6
"5",7
"6",8
"7",9
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",20
"17",21
"18",22
"19",24
"20",25
"21",26
"22",27
"23",29
"24",30
"25",31
"26",33
"27",34
"28",35
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",54
"44",55
"45",56
"46",57
"47",58
"48",60
"49",62
"50",63
"51",64
"52",65
"53",67
"54",68
"55",69
"56",70
"57",73
"58",74
"59",75
"60",76
"61",78
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",92
"74",94
"75",95
"76",97
"77",99
"78",100
"79",101
"80",102
"81",103
"82",104
"83",105
"84",106
"85",108
"86",109
"87",111
"88",112
"89",114
"90",115
"91",116
"92",117
"93",118
"94",119
"95",120
"96",121
"97",122
"98",123
"99",125
"100",126
"101",127
"102",128
"103",129
"104",130
"105",131
"106",132
"107",134
"108",135
"109",136
"110",137
"111",138
"112",139
"113",141
"114",142
"115",143
"116",144
"117",148
"118",149
"119",150
"120",151
"121",152
"122",153
"123",154
"124",155
"125",156
"126",157
"127",161
"128",162
"129",163
"130",164
"131",166
"132",167
"133",168
"134",169
"135",170
"136",171
"137",172
"138",173
"139",174
"140",175
"141",176
"142",177
"143",178
"144",179
"145",180
"146",182
"147",183
"148",184
"149",186
"150",187
"151",188
"152",189
"153",190
"154",191
"155",192
"156",193
"157",194
"158",195
"159",196
"160",198
"161",199
"162",200
"163",201
"164",202
"165",203
"166",206
"167",207
"168",208
"169",210
"170",211
"171",212
"172",213
"173",214
"174",215
"175",217
"176",218
"177",219
"178",222
"179",223
"180",224
"181",225
"182",226
