"","Resample1"
"1",1
"2",3
"3",4
"4",6
"5",7
"6",9
"7",12
"8",13
"9",14
"10",16
"11",18
"12",20
"13",21
"14",22
"15",24
"16",25
"17",26
"18",27
"19",28
"20",29
"21",30
"22",31
"23",32
"24",33
"25",34
"26",35
"27",36
"28",37
"29",38
"30",39
"31",40
"32",42
"33",43
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",71
"60",72
"61",74
"62",75
"63",76
"64",77
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",87
"74",88
"75",89
"76",91
"77",94
"78",96
"79",97
"80",98
"81",99
"82",100
"83",101
"84",103
"85",104
"86",105
"87",106
"88",107
"89",109
"90",110
"91",111
"92",112
"93",113
"94",114
"95",115
"96",116
"97",117
"98",120
"99",121
"100",122
"101",123
"102",124
"103",125
"104",126
"105",128
"106",129
"107",130
"108",131
"109",132
"110",133
"111",134
"112",135
"113",136
"114",137
"115",138
"116",139
"117",140
"118",141
"119",143
"120",145
"121",146
"122",148
"123",149
"124",150
"125",151
"126",153
"127",154
"128",155
"129",156
"130",157
"131",159
"132",160
"133",161
"134",162
"135",164
"136",165
"137",168
"138",169
"139",170
"140",171
"141",172
"142",173
"143",174
"144",175
"145",176
"146",177
"147",178
"148",180
"149",181
"150",182
"151",183
"152",184
"153",185
"154",186
"155",188
"156",190
"157",191
"158",192
"159",193
"160",194
"161",195
"162",196
"163",198
"164",199
"165",203
"166",204
"167",205
"168",209
"169",210
"170",211
"171",212
"172",213
"173",214
"174",216
"175",217
"176",219
"177",220
"178",221
"179",222
"180",223
"181",224
"182",225
