"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",13
"13",14
"14",15
"15",17
"16",19
"17",20
"18",22
"19",23
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",32
"27",34
"28",37
"29",38
"30",39
"31",40
"32",41
"33",44
"34",45
"35",46
"36",47
"37",48
"38",49
"39",50
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",59
"48",61
"49",62
"50",63
"51",64
"52",65
"53",67
"54",68
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",77
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",86
"69",87
"70",88
"71",89
"72",91
"73",92
"74",93
"75",94
"76",95
"77",96
"78",97
"79",99
"80",100
"81",101
"82",102
"83",103
"84",105
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
"97",119
"98",121
"99",123
"100",124
"101",125
"102",126
"103",127
"104",128
"105",129
"106",130
"107",132
"108",133
"109",135
"110",136
"111",137
"112",138
"113",139
"114",141
"115",142
"116",144
"117",145
"118",148
"119",149
"120",151
"121",153
"122",154
"123",155
"124",156
"125",157
"126",158
"127",160
"128",161
"129",162
"130",163
"131",164
"132",165
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",172
"140",173
"141",174
"142",175
"143",176
"144",177
"145",178
"146",179
"147",180
"148",181
"149",182
"150",183
"151",184
"152",185
"153",187
"154",188
"155",189
"156",190
"157",191
"158",192
"159",193
"160",194
"161",196
"162",198
"163",199
"164",201
"165",202
"166",203
"167",204
"168",205
"169",206
"170",208
"171",210
"172",211
"173",212
"174",214
"175",215
"176",216
"177",217
"178",218
"179",219
"180",224
"181",225
"182",226
