"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",18
"18",21
"19",22
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",36
"30",37
"31",39
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",51
"42",52
"43",53
"44",54
"45",56
"46",57
"47",59
"48",61
"49",62
"50",64
"51",65
"52",66
"53",67
"54",68
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",85
"71",87
"72",88
"73",90
"74",91
"75",92
"76",93
"77",94
"78",95
"79",97
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",107
"89",108
"90",109
"91",110
"92",111
"93",114
"94",115
"95",116
"96",117
"97",119
"98",120
"99",121
"100",122
"101",123
"102",124
"103",125
"104",127
"105",128
"106",129
"107",130
"108",131
"109",132
"110",133
"111",134
"112",136
"113",137
"114",139
"115",140
"116",141
"117",142
"118",143
"119",144
"120",145
"121",146
"122",148
"123",149
"124",153
"125",154
"126",155
"127",156
"128",157
"129",158
"130",159
"131",161
"132",162
"133",163
"134",164
"135",165
"136",167
"137",168
"138",169
"139",170
"140",171
"141",172
"142",173
"143",174
"144",175
"145",176
"146",177
"147",178
"148",179
"149",180
"150",181
"151",182
"152",183
"153",185
"154",186
"155",187
"156",188
"157",189
"158",191
"159",192
"160",193
"161",194
"162",197
"163",198
"164",200
"165",201
"166",202
"167",203
"168",205
"169",207
"170",210
"171",211
"172",212
"173",213
"174",215
"175",217
"176",219
"177",220
"178",221
"179",222
"180",223
"181",225
"182",226
