"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",8
"7",9
"8",10
"9",11
"10",12
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",22
"19",23
"20",24
"21",26
"22",29
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",45
"38",46
"39",47
"40",48
"41",49
"42",50
"43",51
"44",53
"45",54
"46",56
"47",58
"48",61
"49",62
"50",64
"51",65
"52",66
"53",67
"54",68
"55",69
"56",70
"57",71
"58",72
"59",75
"60",76
"61",77
"62",78
"63",79
"64",83
"65",84
"66",86
"67",88
"68",90
"69",91
"70",92
"71",93
"72",94
"73",95
"74",96
"75",97
"76",98
"77",99
"78",100
"79",101
"80",102
"81",103
"82",104
"83",105
"84",107
"85",108
"86",109
"87",111
"88",112
"89",113
"90",115
"91",116
"92",117
"93",119
"94",120
"95",121
"96",122
"97",123
"98",124
"99",125
"100",126
"101",127
"102",128
"103",129
"104",130
"105",132
"106",133
"107",134
"108",135
"109",137
"110",138
"111",139
"112",141
"113",143
"114",145
"115",146
"116",147
"117",148
"118",149
"119",151
"120",153
"121",154
"122",155
"123",156
"124",158
"125",160
"126",161
"127",163
"128",164
"129",165
"130",166
"131",167
"132",169
"133",170
"134",171
"135",172
"136",173
"137",174
"138",175
"139",176
"140",177
"141",178
"142",179
"143",181
"144",182
"145",183
"146",186
"147",187
"148",188
"149",189
"150",190
"151",191
"152",192
"153",193
"154",194
"155",195
"156",196
"157",197
"158",198
"159",199
"160",201
"161",202
"162",203
"163",204
"164",205
"165",207
"166",208
"167",209
"168",210
"169",211
"170",212
"171",213
"172",214
"173",215
"174",216
"175",217
"176",218
"177",220
"178",221
"179",222
"180",223
"181",224
"182",225
