"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",17
"15",18
"16",20
"17",23
"18",24
"19",26
"20",28
"21",29
"22",30
"23",31
"24",33
"25",34
"26",35
"27",36
"28",37
"29",38
"30",39
"31",41
"32",42
"33",43
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",65
"52",66
"53",67
"54",68
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",78
"64",79
"65",80
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",96
"81",97
"82",98
"83",99
"84",100
"85",101
"86",103
"87",104
"88",105
"89",106
"90",107
"91",108
"92",109
"93",112
"94",113
"95",115
"96",117
"97",118
"98",120
"99",122
"100",124
"101",125
"102",126
"103",127
"104",128
"105",129
"106",130
"107",131
"108",132
"109",133
"110",134
"111",135
"112",138
"113",139
"114",141
"115",142
"116",143
"117",145
"118",146
"119",147
"120",148
"121",149
"122",150
"123",152
"124",153
"125",155
"126",157
"127",159
"128",161
"129",162
"130",163
"131",165
"132",166
"133",167
"134",168
"135",169
"136",170
"137",171
"138",172
"139",173
"140",174
"141",176
"142",178
"143",180
"144",181
"145",182
"146",183
"147",184
"148",185
"149",186
"150",187
"151",188
"152",189
"153",190
"154",193
"155",195
"156",196
"157",197
"158",198
"159",199
"160",200
"161",201
"162",203
"163",204
"164",205
"165",207
"166",208
"167",209
"168",210
"169",211
"170",212
"171",213
"172",214
"173",215
"174",216
"175",217
"176",218
"177",219
"178",220
"179",221
"180",223
"181",225
"182",226
