"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",12
"13",13
"14",14
"15",16
"16",17
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",30
"28",31
"29",32
"30",33
"31",34
"32",35
"33",36
"34",37
"35",40
"36",41
"37",42
"38",44
"39",46
"40",47
"41",48
"42",49
"43",50
"44",51
"45",54
"46",57
"47",58
"48",60
"49",61
"50",63
"51",64
"52",67
"53",68
"54",69
"55",70
"56",71
"57",72
"58",73
"59",74
"60",75
"61",77
"62",78
"63",79
"64",80
"65",82
"66",83
"67",85
"68",86
"69",87
"70",90
"71",91
"72",92
"73",93
"74",94
"75",95
"76",96
"77",97
"78",100
"79",101
"80",102
"81",104
"82",105
"83",106
"84",107
"85",109
"86",110
"87",112
"88",113
"89",114
"90",115
"91",116
"92",117
"93",118
"94",119
"95",120
"96",121
"97",122
"98",123
"99",124
"100",125
"101",126
"102",127
"103",128
"104",130
"105",131
"106",132
"107",133
"108",134
"109",135
"110",136
"111",137
"112",138
"113",140
"114",141
"115",142
"116",143
"117",145
"118",146
"119",147
"120",148
"121",149
"122",150
"123",152
"124",153
"125",154
"126",155
"127",157
"128",158
"129",159
"130",160
"131",161
"132",162
"133",164
"134",166
"135",167
"136",168
"137",169
"138",170
"139",171
"140",173
"141",174
"142",176
"143",177
"144",178
"145",179
"146",180
"147",181
"148",182
"149",183
"150",184
"151",186
"152",188
"153",189
"154",190
"155",192
"156",193
"157",194
"158",195
"159",196
"160",197
"161",199
"162",201
"163",202
"164",203
"165",204
"166",205
"167",206
"168",207
"169",208
"170",209
"171",210
"172",211
"173",212
"174",213
"175",214
"176",215
"177",216
"178",217
"179",219
"180",220
"181",223
"182",224
