"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",8
"8",9
"9",10
"10",11
"11",13
"12",16
"13",17
"14",18
"15",20
"16",21
"17",22
"18",23
"19",24
"20",25
"21",26
"22",28
"23",30
"24",31
"25",32
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",45
"38",48
"39",49
"40",50
"41",51
"42",52
"43",54
"44",55
"45",56
"46",57
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",67
"55",68
"56",69
"57",71
"58",72
"59",73
"60",74
"61",76
"62",77
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",91
"74",92
"75",93
"76",95
"77",96
"78",98
"79",99
"80",100
"81",101
"82",103
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",112
"90",113
"91",115
"92",116
"93",120
"94",121
"95",122
"96",123
"97",124
"98",125
"99",126
"100",127
"101",128
"102",129
"103",130
"104",131
"105",132
"106",134
"107",136
"108",137
"109",138
"110",139
"111",140
"112",141
"113",143
"114",144
"115",145
"116",146
"117",147
"118",148
"119",149
"120",151
"121",152
"122",153
"123",154
"124",155
"125",156
"126",157
"127",158
"128",159
"129",160
"130",161
"131",162
"132",163
"133",165
"134",166
"135",167
"136",168
"137",171
"138",172
"139",173
"140",174
"141",175
"142",176
"143",179
"144",180
"145",182
"146",183
"147",185
"148",186
"149",188
"150",189
"151",191
"152",192
"153",193
"154",194
"155",195
"156",196
"157",197
"158",198
"159",199
"160",200
"161",201
"162",202
"163",204
"164",205
"165",206
"166",207
"167",208
"168",209
"169",210
"170",211
"171",212
"172",214
"173",215
"174",217
"175",218
"176",219
"177",220
"178",221
"179",223
"180",224
"181",225
"182",226
