"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",8
"7",9
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",33
"28",34
"29",35
"30",37
"31",38
"32",39
"33",40
"34",42
"35",43
"36",45
"37",46
"38",48
"39",49
"40",50
"41",51
"42",52
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",65
"54",66
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",82
"68",83
"69",84
"70",85
"71",88
"72",89
"73",90
"74",91
"75",92
"76",93
"77",94
"78",95
"79",97
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",107
"89",108
"90",109
"91",110
"92",111
"93",115
"94",116
"95",118
"96",119
"97",120
"98",123
"99",124
"100",125
"101",126
"102",127
"103",128
"104",129
"105",130
"106",132
"107",133
"108",135
"109",136
"110",138
"111",139
"112",140
"113",141
"114",142
"115",143
"116",144
"117",145
"118",146
"119",147
"120",149
"121",151
"122",154
"123",155
"124",156
"125",157
"126",159
"127",160
"128",161
"129",162
"130",165
"131",166
"132",167
"133",168
"134",169
"135",170
"136",171
"137",172
"138",173
"139",175
"140",176
"141",177
"142",178
"143",179
"144",180
"145",181
"146",183
"147",184
"148",185
"149",186
"150",187
"151",188
"152",189
"153",190
"154",191
"155",192
"156",193
"157",195
"158",197
"159",198
"160",199
"161",200
"162",201
"163",202
"164",204
"165",205
"166",206
"167",207
"168",208
"169",209
"170",210
"171",211
"172",212
"173",214
"174",215
"175",216
"176",218
"177",219
"178",220
"179",221
"180",223
"181",224
"182",225
