"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",6
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",23
"20",25
"21",26
"22",27
"23",29
"24",31
"25",32
"26",33
"27",34
"28",35
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",53
"45",54
"46",55
"47",58
"48",59
"49",60
"50",61
"51",63
"52",64
"53",66
"54",67
"55",68
"56",70
"57",71
"58",73
"59",75
"60",76
"61",77
"62",79
"63",81
"64",82
"65",84
"66",85
"67",86
"68",87
"69",89
"70",91
"71",92
"72",93
"73",94
"74",95
"75",96
"76",97
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",109
"87",110
"88",111
"89",112
"90",113
"91",114
"92",115
"93",117
"94",118
"95",119
"96",121
"97",123
"98",124
"99",125
"100",127
"101",128
"102",129
"103",130
"104",131
"105",134
"106",135
"107",136
"108",138
"109",139
"110",140
"111",141
"112",142
"113",143
"114",145
"115",146
"116",147
"117",148
"118",149
"119",150
"120",151
"121",152
"122",154
"123",155
"124",156
"125",157
"126",159
"127",160
"128",161
"129",162
"130",163
"131",164
"132",165
"133",166
"134",167
"135",171
"136",172
"137",173
"138",174
"139",175
"140",176
"141",177
"142",178
"143",181
"144",182
"145",183
"146",185
"147",187
"148",188
"149",189
"150",190
"151",191
"152",192
"153",193
"154",196
"155",197
"156",198
"157",199
"158",200
"159",201
"160",202
"161",203
"162",204
"163",205
"164",206
"165",207
"166",208
"167",209
"168",210
"169",212
"170",213
"171",214
"172",215
"173",216
"174",217
"175",218
"176",219
"177",220
"178",221
"179",222
"180",223
"181",224
"182",225
