"","Resample1"
"1",1
"2",2
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",19
"18",20
"19",24
"20",25
"21",26
"22",27
"23",28
"24",30
"25",31
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",47
"41",48
"42",50
"43",51
"44",52
"45",53
"46",57
"47",58
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",68
"55",69
"56",70
"57",71
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",79
"65",80
"66",82
"67",83
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",92
"76",94
"77",95
"78",97
"79",98
"80",100
"81",101
"82",103
"83",104
"84",106
"85",108
"86",110
"87",111
"88",112
"89",113
"90",114
"91",115
"92",116
"93",117
"94",118
"95",119
"96",120
"97",121
"98",122
"99",123
"100",124
"101",125
"102",127
"103",129
"104",130
"105",131
"106",132
"107",133
"108",134
"109",135
"110",137
"111",139
"112",140
"113",142
"114",143
"115",144
"116",146
"117",147
"118",149
"119",151
"120",153
"121",154
"122",155
"123",156
"124",157
"125",158
"126",159
"127",160
"128",161
"129",163
"130",164
"131",165
"132",166
"133",167
"134",168
"135",169
"136",170
"137",171
"138",173
"139",174
"140",175
"141",176
"142",177
"143",178
"144",179
"145",180
"146",181
"147",182
"148",183
"149",184
"150",186
"151",187
"152",188
"153",189
"154",191
"155",192
"156",193
"157",195
"158",197
"159",199
"160",200
"161",201
"162",202
"163",203
"164",204
"165",205
"166",207
"167",208
"168",209
"169",211
"170",213
"171",214
"172",215
"173",216
"174",217
"175",218
"176",219
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
