"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",7
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",17
"15",18
"16",19
"17",20
"18",22
"19",24
"20",25
"21",27
"22",28
"23",29
"24",30
"25",31
"26",34
"27",36
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",70
"58",71
"59",72
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",81
"67",83
"68",84
"69",86
"70",87
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",107
"89",110
"90",111
"91",112
"92",113
"93",114
"94",116
"95",117
"96",118
"97",120
"98",122
"99",126
"100",127
"101",128
"102",131
"103",132
"104",134
"105",135
"106",136
"107",137
"108",138
"109",139
"110",140
"111",141
"112",142
"113",143
"114",145
"115",146
"116",147
"117",149
"118",151
"119",152
"120",153
"121",154
"122",155
"123",156
"124",157
"125",158
"126",159
"127",161
"128",162
"129",163
"130",164
"131",165
"132",166
"133",167
"134",168
"135",169
"136",170
"137",171
"138",172
"139",173
"140",174
"141",175
"142",177
"143",179
"144",180
"145",181
"146",182
"147",183
"148",184
"149",185
"150",187
"151",189
"152",190
"153",191
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
"161",200
"162",201
"163",202
"164",203
"165",205
"166",206
"167",207
"168",208
"169",209
"170",211
"171",213
"172",214
"173",215
"174",216
"175",217
"176",218
"177",219
"178",220
"179",221
"180",224
"181",225
"182",226
