"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",8
"7",10
"8",11
"9",13
"10",14
"11",17
"12",19
"13",20
"14",21
"15",22
"16",23
"17",24
"18",25
"19",26
"20",27
"21",28
"22",29
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",36
"30",37
"31",39
"32",40
"33",41
"34",42
"35",43
"36",45
"37",46
"38",48
"39",49
"40",50
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",60
"49",61
"50",62
"51",63
"52",64
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",78
"66",79
"67",81
"68",82
"69",83
"70",85
"71",86
"72",87
"73",88
"74",89
"75",91
"76",92
"77",93
"78",95
"79",96
"80",97
"81",98
"82",99
"83",102
"84",103
"85",104
"86",107
"87",109
"88",110
"89",111
"90",113
"91",115
"92",116
"93",117
"94",118
"95",119
"96",120
"97",122
"98",124
"99",125
"100",126
"101",127
"102",128
"103",129
"104",130
"105",131
"106",132
"107",134
"108",135
"109",137
"110",138
"111",139
"112",140
"113",141
"114",142
"115",143
"116",144
"117",145
"118",146
"119",148
"120",149
"121",150
"122",152
"123",153
"124",155
"125",156
"126",158
"127",159
"128",160
"129",161
"130",162
"131",163
"132",164
"133",166
"134",167
"135",169
"136",170
"137",171
"138",173
"139",174
"140",175
"141",176
"142",177
"143",178
"144",179
"145",180
"146",181
"147",183
"148",184
"149",186
"150",187
"151",189
"152",190
"153",191
"154",192
"155",193
"156",195
"157",196
"158",197
"159",198
"160",200
"161",201
"162",202
"163",204
"164",206
"165",207
"166",208
"167",209
"168",210
"169",211
"170",212
"171",213
"172",214
"173",215
"174",216
"175",217
"176",218
"177",219
"178",222
"179",223
"180",224
"181",225
"182",226
