"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",14
"12",15
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",36
"31",37
"32",39
"33",41
"34",42
"35",43
"36",45
"37",46
"38",47
"39",48
"40",50
"41",51
"42",52
"43",54
"44",55
"45",56
"46",57
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",66
"54",67
"55",69
"56",71
"57",72
"58",73
"59",74
"60",75
"61",77
"62",78
"63",81
"64",82
"65",83
"66",84
"67",85
"68",86
"69",87
"70",88
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",100
"83",101
"84",102
"85",103
"86",105
"87",106
"88",107
"89",109
"90",110
"91",111
"92",112
"93",113
"94",114
"95",115
"96",117
"97",119
"98",120
"99",121
"100",123
"101",124
"102",125
"103",126
"104",127
"105",128
"106",129
"107",130
"108",131
"109",132
"110",133
"111",135
"112",136
"113",137
"114",138
"115",139
"116",140
"117",141
"118",142
"119",143
"120",144
"121",145
"122",147
"123",148
"124",150
"125",151
"126",152
"127",154
"128",155
"129",156
"130",157
"131",158
"132",160
"133",161
"134",162
"135",163
"136",164
"137",166
"138",167
"139",168
"140",169
"141",170
"142",171
"143",172
"144",173
"145",174
"146",175
"147",178
"148",179
"149",180
"150",181
"151",182
"152",183
"153",185
"154",187
"155",188
"156",189
"157",190
"158",191
"159",192
"160",193
"161",194
"162",196
"163",198
"164",201
"165",202
"166",204
"167",205
"168",206
"169",207
"170",208
"171",209
"172",211
"173",212
"174",215
"175",216
"176",218
"177",219
"178",220
"179",221
"180",223
"181",224
"182",226
