"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",7
"7",8
"8",10
"9",13
"10",14
"11",15
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",27
"23",28
"24",29
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",38
"33",39
"34",40
"35",42
"36",43
"37",44
"38",45
"39",46
"40",47
"41",50
"42",51
"43",53
"44",54
"45",56
"46",57
"47",58
"48",59
"49",61
"50",63
"51",65
"52",66
"53",67
"54",69
"55",70
"56",71
"57",72
"58",73
"59",74
"60",76
"61",78
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",88
"71",89
"72",90
"73",92
"74",93
"75",95
"76",96
"77",97
"78",98
"79",100
"80",101
"81",102
"82",103
"83",104
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",116
"94",117
"95",118
"96",120
"97",121
"98",122
"99",123
"100",124
"101",125
"102",127
"103",128
"104",129
"105",130
"106",131
"107",134
"108",135
"109",137
"110",138
"111",139
"112",142
"113",143
"114",144
"115",145
"116",146
"117",147
"118",148
"119",149
"120",150
"121",151
"122",154
"123",155
"124",157
"125",158
"126",159
"127",161
"128",162
"129",164
"130",166
"131",167
"132",168
"133",169
"134",170
"135",171
"136",172
"137",173
"138",174
"139",175
"140",176
"141",178
"142",179
"143",180
"144",181
"145",182
"146",183
"147",184
"148",185
"149",186
"150",188
"151",189
"152",190
"153",191
"154",192
"155",194
"156",195
"157",196
"158",197
"159",198
"160",199
"161",200
"162",201
"163",202
"164",203
"165",204
"166",205
"167",207
"168",208
"169",209
"170",211
"171",213
"172",214
"173",215
"174",218
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
