"","Resample1"
"1",2
"2",4
"3",5
"4",6
"5",7
"6",10
"7",12
"8",14
"9",15
"10",16
"11",17
"12",18
"13",20
"14",21
"15",22
"16",23
"17",25
"18",26
"19",27
"20",28
"21",29
"22",30
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",53
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",71
"59",72
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",107
"89",110
"90",111
"91",112
"92",113
"93",114
"94",115
"95",116
"96",117
"97",118
"98",119
"99",120
"100",121
"101",123
"102",126
"103",127
"104",128
"105",129
"106",133
"107",134
"108",136
"109",137
"110",138
"111",139
"112",140
"113",141
"114",142
"115",143
"116",144
"117",145
"118",146
"119",147
"120",148
"121",149
"122",150
"123",152
"124",154
"125",155
"126",156
"127",157
"128",159
"129",160
"130",161
"131",163
"132",165
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",172
"140",173
"141",175
"142",176
"143",177
"144",178
"145",179
"146",181
"147",182
"148",183
"149",184
"150",186
"151",187
"152",189
"153",190
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
"161",199
"162",200
"163",202
"164",203
"165",204
"166",205
"167",206
"168",208
"169",209
"170",210
"171",211
"172",212
"173",216
"174",217
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
