"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",12
"12",13
"13",16
"14",17
"15",18
"16",19
"17",20
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",42
"36",43
"37",44
"38",45
"39",46
"40",48
"41",49
"42",50
"43",51
"44",54
"45",55
"46",56
"47",57
"48",58
"49",60
"50",61
"51",62
"52",63
"53",65
"54",66
"55",68
"56",69
"57",70
"58",71
"59",72
"60",74
"61",75
"62",76
"63",77
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",97
"80",98
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",107
"88",108
"89",110
"90",111
"91",112
"92",113
"93",114
"94",116
"95",117
"96",119
"97",120
"98",121
"99",123
"100",124
"101",125
"102",128
"103",129
"104",130
"105",131
"106",132
"107",133
"108",134
"109",135
"110",136
"111",138
"112",139
"113",141
"114",142
"115",143
"116",144
"117",145
"118",146
"119",147
"120",148
"121",149
"122",150
"123",152
"124",153
"125",154
"126",155
"127",156
"128",157
"129",158
"130",159
"131",160
"132",162
"133",163
"134",164
"135",165
"136",166
"137",168
"138",169
"139",170
"140",171
"141",172
"142",173
"143",174
"144",175
"145",176
"146",177
"147",179
"148",180
"149",182
"150",184
"151",185
"152",186
"153",187
"154",188
"155",189
"156",190
"157",191
"158",192
"159",193
"160",194
"161",195
"162",197
"163",198
"164",200
"165",201
"166",202
"167",203
"168",205
"169",206
"170",207
"171",208
"172",209
"173",210
"174",211
"175",212
"176",213
"177",214
"178",215
"179",216
"180",217
"181",218
"182",219
"183",221
"184",222
"185",223
"186",224
"187",225
"188",226
"189",227
"190",228
"191",229
"192",232
"193",233
"194",234
"195",236
"196",237
"197",238
"198",239
"199",241
"200",243
"201",245
"202",246
"203",248
"204",249
"205",250
"206",252
"207",254
"208",256
"209",258
"210",259
"211",261
"212",262
"213",263
"214",264
"215",265
"216",266
"217",267
"218",269
"219",271
"220",272
"221",275
"222",276
"223",277
"224",278
"225",280
