"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",12
"13",13
"14",14
"15",17
"16",18
"17",19
"18",20
"19",21
"20",22
"21",23
"22",25
"23",26
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",36
"31",37
"32",38
"33",39
"34",40
"35",41
"36",42
"37",45
"38",46
"39",47
"40",49
"41",50
"42",51
"43",53
"44",54
"45",55
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",77
"64",78
"65",79
"66",80
"67",81
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",89
"75",90
"76",91
"77",92
"78",93
"79",94
"80",95
"81",96
"82",97
"83",99
"84",100
"85",101
"86",102
"87",105
"88",106
"89",107
"90",108
"91",109
"92",110
"93",111
"94",112
"95",113
"96",115
"97",116
"98",117
"99",118
"100",119
"101",120
"102",121
"103",123
"104",124
"105",125
"106",126
"107",128
"108",129
"109",130
"110",131
"111",133
"112",134
"113",135
"114",136
"115",137
"116",138
"117",139
"118",140
"119",141
"120",142
"121",143
"122",144
"123",145
"124",146
"125",147
"126",148
"127",149
"128",151
"129",153
"130",154
"131",156
"132",158
"133",159
"134",161
"135",162
"136",163
"137",164
"138",165
"139",166
"140",167
"141",169
"142",170
"143",171
"144",172
"145",173
"146",175
"147",176
"148",177
"149",178
"150",179
"151",180
"152",181
"153",182
"154",183
"155",184
"156",185
"157",186
"158",188
"159",190
"160",191
"161",193
"162",194
"163",197
"164",200
"165",201
"166",203
"167",205
"168",206
"169",207
"170",212
"171",213
"172",214
"173",215
"174",216
"175",217
"176",218
"177",219
"178",220
"179",222
"180",223
"181",224
"182",226
"183",227
"184",228
"185",229
"186",230
"187",231
"188",232
"189",233
"190",234
"191",235
"192",236
"193",239
"194",240
"195",241
"196",243
"197",244
"198",245
"199",246
"200",247
"201",248
"202",249
"203",250
"204",251
"205",252
"206",253
"207",254
"208",255
"209",256
"210",257
"211",258
"212",260
"213",261
"214",263
"215",265
"216",267
"217",269
"218",270
"219",271
"220",272
"221",273
"222",274
"223",276
"224",278
"225",279
