"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",18
"18",20
"19",21
"20",23
"21",25
"22",26
"23",27
"24",28
"25",30
"26",31
"27",32
"28",33
"29",34
"30",36
"31",37
"32",38
"33",39
"34",41
"35",42
"36",43
"37",44
"38",46
"39",48
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",65
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",76
"63",77
"64",78
"65",80
"66",81
"67",82
"68",83
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",96
"80",98
"81",99
"82",100
"83",101
"84",103
"85",104
"86",105
"87",106
"88",107
"89",108
"90",109
"91",110
"92",111
"93",112
"94",113
"95",114
"96",116
"97",117
"98",118
"99",119
"100",120
"101",123
"102",124
"103",126
"104",127
"105",129
"106",131
"107",132
"108",133
"109",134
"110",135
"111",136
"112",138
"113",141
"114",142
"115",146
"116",147
"117",148
"118",149
"119",150
"120",151
"121",152
"122",153
"123",154
"124",156
"125",157
"126",158
"127",159
"128",161
"129",162
"130",163
"131",164
"132",165
"133",166
"134",167
"135",168
"136",169
"137",171
"138",173
"139",174
"140",175
"141",176
"142",177
"143",178
"144",180
"145",181
"146",182
"147",183
"148",185
"149",186
"150",187
"151",188
"152",190
"153",192
"154",193
"155",194
"156",196
"157",197
"158",198
"159",199
"160",200
"161",201
"162",202
"163",204
"164",206
"165",207
"166",208
"167",209
"168",210
"169",211
"170",213
"171",214
"172",215
"173",217
"174",218
"175",220
"176",221
"177",222
"178",223
"179",224
"180",225
"181",226
"182",227
"183",228
"184",229
"185",230
"186",231
"187",232
"188",233
"189",234
"190",236
"191",237
"192",239
"193",240
"194",241
"195",242
"196",243
"197",244
"198",245
"199",246
"200",247
"201",248
"202",249
"203",250
"204",251
"205",252
"206",253
"207",256
"208",258
"209",259
"210",260
"211",263
"212",264
"213",265
"214",267
"215",268
"216",270
"217",271
"218",272
"219",273
"220",274
"221",275
"222",276
"223",277
"224",278
"225",279
