"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",10
"9",11
"10",14
"11",16
"12",17
"13",18
"14",19
"15",20
"16",21
"17",22
"18",23
"19",24
"20",26
"21",27
"22",28
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",48
"40",49
"41",50
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",64
"54",65
"55",66
"56",68
"57",69
"58",70
"59",71
"60",72
"61",73
"62",74
"63",75
"64",77
"65",78
"66",79
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",88
"74",89
"75",90
"76",91
"77",92
"78",93
"79",94
"80",95
"81",96
"82",97
"83",98
"84",102
"85",103
"86",104
"87",105
"88",107
"89",108
"90",109
"91",110
"92",111
"93",112
"94",113
"95",115
"96",116
"97",117
"98",118
"99",119
"100",120
"101",121
"102",122
"103",123
"104",124
"105",125
"106",128
"107",133
"108",134
"109",135
"110",137
"111",138
"112",140
"113",141
"114",142
"115",144
"116",146
"117",147
"118",148
"119",149
"120",150
"121",151
"122",152
"123",153
"124",155
"125",156
"126",157
"127",158
"128",159
"129",160
"130",162
"131",163
"132",164
"133",165
"134",166
"135",167
"136",168
"137",170
"138",173
"139",174
"140",176
"141",177
"142",179
"143",180
"144",182
"145",183
"146",184
"147",185
"148",186
"149",187
"150",188
"151",189
"152",190
"153",191
"154",192
"155",193
"156",194
"157",196
"158",198
"159",200
"160",201
"161",202
"162",203
"163",205
"164",206
"165",207
"166",208
"167",209
"168",210
"169",211
"170",212
"171",214
"172",215
"173",216
"174",217
"175",218
"176",219
"177",221
"178",223
"179",224
"180",225
"181",226
"182",228
"183",229
"184",230
"185",231
"186",232
"187",233
"188",234
"189",236
"190",238
"191",239
"192",240
"193",241
"194",242
"195",243
"196",244
"197",245
"198",246
"199",247
"200",248
"201",250
"202",251
"203",252
"204",253
"205",254
"206",258
"207",259
"208",260
"209",262
"210",263
"211",264
"212",265
"213",266
"214",267
"215",268
"216",269
"217",270
"218",271
"219",273
"220",274
"221",275
"222",276
"223",278
"224",279
"225",280
