"","Resample1"
"1",1
"2",3
"3",4
"4",6
"5",7
"6",9
"7",10
"8",11
"9",12
"10",13
"11",15
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",42
"36",43
"37",45
"38",46
"39",47
"40",48
"41",50
"42",51
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",65
"56",66
"57",68
"58",69
"59",70
"60",72
"61",73
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",87
"74",88
"75",89
"76",90
"77",91
"78",93
"79",94
"80",95
"81",96
"82",97
"83",98
"84",99
"85",101
"86",105
"87",107
"88",108
"89",109
"90",110
"91",111
"92",112
"93",113
"94",116
"95",117
"96",118
"97",119
"98",120
"99",121
"100",122
"101",124
"102",125
"103",126
"104",127
"105",128
"106",130
"107",131
"108",133
"109",134
"110",135
"111",137
"112",138
"113",139
"114",141
"115",142
"116",143
"117",144
"118",146
"119",147
"120",148
"121",149
"122",150
"123",151
"124",152
"125",153
"126",154
"127",155
"128",156
"129",157
"130",158
"131",159
"132",160
"133",162
"134",165
"135",168
"136",169
"137",170
"138",171
"139",172
"140",175
"141",176
"142",177
"143",178
"144",179
"145",180
"146",181
"147",182
"148",183
"149",185
"150",186
"151",187
"152",188
"153",189
"154",190
"155",191
"156",192
"157",194
"158",196
"159",197
"160",199
"161",200
"162",201
"163",202
"164",203
"165",204
"166",205
"167",206
"168",207
"169",208
"170",209
"171",210
"172",211
"173",212
"174",214
"175",215
"176",216
"177",217
"178",218
"179",219
"180",220
"181",221
"182",224
"183",226
"184",228
"185",229
"186",230
"187",231
"188",233
"189",234
"190",235
"191",236
"192",237
"193",238
"194",239
"195",240
"196",241
"197",242
"198",244
"199",245
"200",246
"201",247
"202",248
"203",249
"204",250
"205",251
"206",253
"207",255
"208",256
"209",257
"210",259
"211",260
"212",261
"213",262
"214",265
"215",266
"216",268
"217",269
"218",270
"219",272
"220",273
"221",275
"222",276
"223",277
"224",278
"225",280
