"","Resample1"
"1",2
"2",3
"3",5
"4",6
"5",9
"6",11
"7",12
"8",13
"9",14
"10",15
"11",16
"12",17
"13",18
"14",19
"15",21
"16",23
"17",24
"18",25
"19",27
"20",28
"21",29
"22",31
"23",32
"24",33
"25",34
"26",35
"27",37
"28",38
"29",39
"30",40
"31",41
"32",42
"33",43
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",59
"47",60
"48",61
"49",62
"50",63
"51",66
"52",67
"53",68
"54",69
"55",70
"56",72
"57",74
"58",75
"59",76
"60",78
"61",79
"62",80
"63",81
"64",82
"65",83
"66",84
"67",85
"68",86
"69",88
"70",89
"71",90
"72",91
"73",92
"74",94
"75",95
"76",96
"77",97
"78",98
"79",99
"80",100
"81",101
"82",102
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
"89",110
"90",111
"91",112
"92",113
"93",114
"94",115
"95",117
"96",118
"97",119
"98",121
"99",122
"100",123
"101",124
"102",125
"103",127
"104",128
"105",130
"106",131
"107",132
"108",133
"109",134
"110",135
"111",136
"112",137
"113",138
"114",140
"115",141
"116",142
"117",144
"118",145
"119",146
"120",147
"121",148
"122",149
"123",150
"124",151
"125",152
"126",153
"127",154
"128",155
"129",156
"130",157
"131",159
"132",160
"133",162
"134",163
"135",164
"136",165
"137",166
"138",168
"139",169
"140",170
"141",171
"142",172
"143",173
"144",175
"145",177
"146",179
"147",180
"148",181
"149",183
"150",184
"151",185
"152",186
"153",188
"154",189
"155",190
"156",191
"157",193
"158",194
"159",195
"160",196
"161",197
"162",198
"163",200
"164",201
"165",203
"166",204
"167",205
"168",206
"169",207
"170",209
"171",210
"172",211
"173",212
"174",213
"175",214
"176",215
"177",216
"178",217
"179",218
"180",219
"181",221
"182",223
"183",224
"184",225
"185",226
"186",227
"187",228
"188",229
"189",230
"190",231
"191",233
"192",234
"193",235
"194",237
"195",238
"196",239
"197",241
"198",242
"199",243
"200",244
"201",245
"202",246
"203",247
"204",248
"205",249
"206",250
"207",251
"208",252
"209",253
"210",255
"211",257
"212",259
"213",260
"214",264
"215",265
"216",268
"217",270
"218",271
"219",272
"220",273
"221",275
"222",277
"223",278
"224",279
"225",280
