"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",24
"21",27
"22",28
"23",29
"24",30
"25",33
"26",34
"27",35
"28",36
"29",37
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",58
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",66
"54",67
"55",68
"56",70
"57",71
"58",72
"59",73
"60",75
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",86
"70",87
"71",88
"72",91
"73",92
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",101
"82",102
"83",103
"84",105
"85",106
"86",108
"87",109
"88",110
"89",111
"90",113
"91",114
"92",115
"93",117
"94",118
"95",119
"96",120
"97",121
"98",122
"99",123
"100",124
"101",125
"102",126
"103",127
"104",129
"105",130
"106",131
"107",132
"108",133
"109",134
"110",135
"111",136
"112",137
"113",138
"114",140
"115",141
"116",143
"117",144
"118",145
"119",146
"120",147
"121",148
"122",149
"123",150
"124",151
"125",153
"126",155
"127",156
"128",157
"129",159
"130",160
"131",161
"132",163
"133",164
"134",165
"135",166
"136",168
"137",169
"138",171
"139",172
"140",173
"141",174
"142",175
"143",176
"144",177
"145",178
"146",179
"147",181
"148",182
"149",183
"150",184
"151",186
"152",187
"153",188
"154",190
"155",191
"156",192
"157",193
"158",194
"159",195
"160",196
"161",198
"162",200
"163",201
"164",202
"165",203
"166",204
"167",205
"168",206
"169",209
"170",210
"171",211
"172",213
"173",214
"174",215
"175",216
"176",219
"177",220
"178",221
"179",222
"180",224
"181",226
"182",227
"183",228
"184",229
"185",231
"186",232
"187",234
"188",235
"189",237
"190",239
"191",243
"192",244
"193",245
"194",246
"195",247
"196",248
"197",249
"198",250
"199",251
"200",252
"201",253
"202",254
"203",255
"204",256
"205",257
"206",259
"207",260
"208",261
"209",262
"210",263
"211",264
"212",265
"213",266
"214",267
"215",268
"216",270
"217",271
"218",272
"219",273
"220",274
"221",275
"222",276
"223",277
"224",279
"225",280
