"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",8
"7",9
"8",10
"9",12
"10",13
"11",14
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",26
"22",27
"23",29
"24",30
"25",32
"26",33
"27",34
"28",35
"29",36
"30",37
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",56
"46",57
"47",58
"48",59
"49",60
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",71
"60",72
"61",73
"62",74
"63",75
"64",76
"65",77
"66",79
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",91
"75",92
"76",93
"77",94
"78",95
"79",96
"80",97
"81",98
"82",99
"83",101
"84",104
"85",105
"86",106
"87",108
"88",109
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
"97",119
"98",121
"99",122
"100",123
"101",125
"102",126
"103",127
"104",128
"105",129
"106",131
"107",133
"108",134
"109",135
"110",137
"111",138
"112",139
"113",140
"114",141
"115",144
"116",145
"117",147
"118",148
"119",149
"120",150
"121",151
"122",152
"123",153
"124",154
"125",155
"126",156
"127",158
"128",160
"129",161
"130",162
"131",164
"132",165
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",172
"140",173
"141",174
"142",175
"143",176
"144",177
"145",178
"146",179
"147",180
"148",181
"149",182
"150",183
"151",184
"152",185
"153",186
"154",187
"155",188
"156",189
"157",190
"158",191
"159",193
"160",194
"161",195
"162",196
"163",197
"164",198
"165",199
"166",200
"167",201
"168",202
"169",205
"170",206
"171",207
"172",209
"173",210
"174",212
"175",213
"176",215
"177",217
"178",218
"179",220
"180",221
"181",222
"182",223
"183",224
"184",225
"185",226
"186",227
"187",228
"188",229
"189",230
"190",233
"191",235
"192",237
"193",238
"194",239
"195",241
"196",243
"197",244
"198",246
"199",247
"200",248
"201",249
"202",250
"203",251
"204",252
"205",254
"206",255
"207",258
"208",260
"209",262
"210",263
"211",264
"212",265
"213",266
"214",268
"215",269
"216",270
"217",271
"218",272
"219",273
"220",274
"221",275
"222",276
"223",278
"224",279
"225",280
