"","Resample1"
"1",3
"2",4
"3",5
"4",6
"5",7
"6",8
"7",10
"8",11
"9",13
"10",14
"11",16
"12",17
"13",19
"14",20
"15",21
"16",22
"17",23
"18",24
"19",25
"20",26
"21",27
"22",28
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",36
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",46
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",57
"47",58
"48",59
"49",60
"50",62
"51",63
"52",65
"53",66
"54",67
"55",68
"56",69
"57",72
"58",73
"59",74
"60",75
"61",76
"62",78
"63",79
"64",81
"65",82
"66",84
"67",85
"68",87
"69",89
"70",90
"71",91
"72",92
"73",94
"74",95
"75",96
"76",97
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
"97",119
"98",120
"99",121
"100",122
"101",123
"102",124
"103",125
"104",127
"105",128
"106",129
"107",130
"108",131
"109",132
"110",133
"111",134
"112",135
"113",136
"114",138
"115",139
"116",140
"117",141
"118",142
"119",144
"120",145
"121",148
"122",150
"123",151
"124",152
"125",154
"126",155
"127",156
"128",157
"129",161
"130",162
"131",163
"132",166
"133",167
"134",168
"135",171
"136",172
"137",173
"138",174
"139",175
"140",176
"141",177
"142",178
"143",179
"144",181
"145",182
"146",183
"147",185
"148",186
"149",188
"150",189
"151",190
"152",191
"153",192
"154",194
"155",195
"156",197
"157",198
"158",199
"159",200
"160",201
"161",202
"162",203
"163",204
"164",205
"165",206
"166",207
"167",208
"168",209
"169",211
"170",212
"171",213
"172",214
"173",215
"174",216
"175",217
"176",218
"177",219
"178",220
"179",221
"180",222
"181",224
"182",225
"183",228
"184",229
"185",230
"186",231
"187",232
"188",233
"189",234
"190",235
"191",237
"192",242
"193",243
"194",244
"195",245
"196",246
"197",247
"198",248
"199",249
"200",250
"201",252
"202",253
"203",254
"204",256
"205",257
"206",258
"207",259
"208",260
"209",261
"210",263
"211",264
"212",265
"213",266
"214",267
"215",269
"216",270
"217",271
"218",272
"219",273
"220",274
"221",275
"222",276
"223",278
"224",279
"225",280
