"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",9
"9",10
"10",11
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",31
"28",32
"29",34
"30",37
"31",38
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",47
"40",48
"41",49
"42",51
"43",52
"44",54
"45",55
"46",56
"47",57
"48",59
"49",60
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",71
"60",72
"61",73
"62",74
"63",76
"64",77
"65",79
"66",80
"67",81
"68",82
"69",84
"70",85
"71",86
"72",87
"73",88
"74",89
"75",90
"76",92
"77",93
"78",95
"79",96
"80",98
"81",99
"82",100
"83",102
"84",103
"85",104
"86",106
"87",107
"88",108
"89",109
"90",110
"91",111
"92",112
"93",113
"94",115
"95",116
"96",117
"97",118
"98",119
"99",120
"100",121
"101",122
"102",126
"103",127
"104",128
"105",129
"106",130
"107",131
"108",132
"109",133
"110",134
"111",135
"112",136
"113",137
"114",141
"115",142
"116",143
"117",144
"118",145
"119",146
"120",147
"121",148
"122",149
"123",150
"124",151
"125",153
"126",155
"127",156
"128",157
"129",158
"130",159
"131",160
"132",162
"133",163
"134",165
"135",167
"136",168
"137",170
"138",171
"139",173
"140",174
"141",175
"142",177
"143",179
"144",180
"145",181
"146",182
"147",183
"148",184
"149",185
"150",186
"151",187
"152",188
"153",191
"154",192
"155",195
"156",196
"157",197
"158",198
"159",199
"160",200
"161",201
"162",202
"163",204
"164",205
"165",206
"166",207
"167",208
"168",209
"169",210
"170",211
"171",212
"172",213
"173",215
"174",216
"175",217
"176",218
"177",219
"178",221
"179",222
"180",223
"181",224
"182",225
"183",226
"184",227
"185",228
"186",229
"187",230
"188",232
"189",233
"190",235
"191",236
"192",237
"193",238
"194",239
"195",240
"196",241
"197",243
"198",244
"199",245
"200",248
"201",249
"202",250
"203",251
"204",252
"205",253
"206",254
"207",257
"208",258
"209",261
"210",262
"211",263
"212",264
"213",265
"214",266
"215",267
"216",268
"217",269
"218",270
"219",271
"220",274
"221",275
"222",276
"223",277
"224",278
"225",280
