"","Resample1"
"1",2
"2",3
"3",4
"4",7
"5",8
"6",9
"7",10
"8",11
"9",12
"10",14
"11",16
"12",17
"13",19
"14",20
"15",21
"16",22
"17",23
"18",24
"19",26
"20",27
"21",28
"22",29
"23",30
"24",31
"25",32
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",45
"38",47
"39",48
"40",49
"41",51
"42",52
"43",53
"44",54
"45",55
"46",57
"47",58
"48",59
"49",60
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",87
"74",89
"75",90
"76",91
"77",92
"78",93
"79",95
"80",96
"81",97
"82",98
"83",99
"84",100
"85",102
"86",103
"87",104
"88",105
"89",106
"90",107
"91",108
"92",110
"93",111
"94",112
"95",113
"96",114
"97",115
"98",117
"99",121
"100",122
"101",123
"102",125
"103",128
"104",129
"105",130
"106",131
"107",132
"108",134
"109",135
"110",136
"111",138
"112",139
"113",141
"114",142
"115",143
"116",144
"117",147
"118",148
"119",149
"120",150
"121",151
"122",152
"123",153
"124",154
"125",155
"126",157
"127",158
"128",159
"129",161
"130",163
"131",164
"132",165
"133",167
"134",168
"135",169
"136",170
"137",171
"138",172
"139",173
"140",175
"141",177
"142",179
"143",180
"144",182
"145",183
"146",184
"147",185
"148",186
"149",187
"150",189
"151",190
"152",191
"153",192
"154",193
"155",194
"156",195
"157",196
"158",197
"159",198
"160",199
"161",200
"162",201
"163",202
"164",203
"165",205
"166",206
"167",207
"168",208
"169",210
"170",211
"171",212
"172",213
"173",214
"174",216
"175",217
"176",218
"177",219
"178",221
"179",222
"180",223
"181",224
"182",226
"183",228
"184",229
"185",230
"186",231
"187",232
"188",233
"189",234
"190",235
"191",236
"192",237
"193",239
"194",240
"195",241
"196",242
"197",243
"198",244
"199",245
"200",246
"201",247
"202",248
"203",249
"204",250
"205",251
"206",253
"207",254
"208",258
"209",259
"210",260
"211",264
"212",265
"213",266
"214",267
"215",268
"216",270
"217",272
"218",273
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
