"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",12
"11",13
"12",14
"13",15
"14",17
"15",18
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",40
"36",42
"37",44
"38",45
"39",46
"40",47
"41",48
"42",49
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",63
"52",65
"53",66
"54",68
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",108
"89",109
"90",110
"91",112
"92",114
"93",115
"94",116
"95",117
"96",118
"97",120
"98",121
"99",122
"100",123
"101",124
"102",126
"103",129
"104",130
"105",131
"106",132
"107",133
"108",134
"109",135
"110",136
"111",137
"112",138
"113",139
"114",140
"115",141
"116",143
"117",145
"118",146
"119",148
"120",149
"121",151
"122",152
"123",153
"124",154
"125",155
"126",156
"127",157
"128",158
"129",159
"130",160
"131",161
"132",162
"133",163
"134",164
"135",165
"136",166
"137",167
"138",168
"139",170
"140",172
"141",173
"142",174
"143",175
"144",176
"145",178
"146",179
"147",180
"148",181
"149",182
"150",183
"151",185
"152",186
"153",187
"154",188
"155",191
"156",192
"157",193
"158",194
"159",195
"160",196
"161",197
"162",198
"163",200
"164",201
"165",202
"166",203
"167",204
"168",206
"169",207
"170",208
"171",211
"172",212
"173",213
"174",215
"175",216
"176",217
"177",219
"178",220
"179",221
"180",223
"181",224
"182",225
"183",226
"184",227
"185",228
"186",229
"187",230
"188",231
"189",232
"190",233
"191",234
"192",235
"193",236
"194",237
"195",238
"196",240
"197",241
"198",245
"199",247
"200",248
"201",249
"202",250
"203",251
"204",252
"205",253
"206",254
"207",255
"208",257
"209",259
"210",262
"211",263
"212",264
"213",266
"214",268
"215",269
"216",270
"217",271
"218",273
"219",274
"220",275
"221",276
"222",277
"223",278
"224",279
"225",280
