"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",19
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",29
"26",31
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",40
"35",41
"36",42
"37",43
"38",44
"39",45
"40",49
"41",50
"42",51
"43",52
"44",54
"45",55
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",64
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",76
"61",77
"62",79
"63",80
"64",81
"65",83
"66",84
"67",85
"68",86
"69",87
"70",88
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",98
"80",99
"81",100
"82",101
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
"89",109
"90",110
"91",111
"92",112
"93",113
"94",114
"95",116
"96",117
"97",118
"98",119
"99",120
"100",121
"101",122
"102",123
"103",124
"104",125
"105",127
"106",128
"107",129
"108",130
"109",132
"110",133
"111",134
"112",135
"113",136
"114",137
"115",138
"116",139
"117",140
"118",142
"119",143
"120",144
"121",145
"122",146
"123",148
"124",149
"125",151
"126",152
"127",153
"128",154
"129",157
"130",159
"131",161
"132",162
"133",163
"134",164
"135",165
"136",166
"137",167
"138",169
"139",170
"140",172
"141",174
"142",176
"143",177
"144",178
"145",179
"146",180
"147",182
"148",185
"149",186
"150",187
"151",188
"152",189
"153",190
"154",191
"155",192
"156",193
"157",194
"158",195
"159",196
"160",197
"161",200
"162",201
"163",202
"164",203
"165",205
"166",206
"167",207
"168",208
"169",209
"170",210
"171",211
"172",212
"173",213
"174",214
"175",215
"176",216
"177",218
"178",219
"179",220
"180",222
"181",223
"182",224
"183",225
"184",226
"185",228
"186",229
"187",231
"188",233
"189",234
"190",235
"191",236
"192",237
"193",238
"194",239
"195",240
"196",241
"197",242
"198",243
"199",244
"200",245
"201",247
"202",249
"203",250
"204",251
"205",252
"206",254
"207",255
"208",257
"209",258
"210",260
"211",261
"212",262
"213",263
"214",266
"215",267
"216",269
"217",270
"218",271
"219",272
"220",273
"221",274
"222",275
"223",276
"224",278
"225",280
