"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",19
"18",20
"19",21
"20",22
"21",23
"22",25
"23",26
"24",29
"25",32
"26",33
"27",35
"28",36
"29",37
"30",39
"31",40
"32",41
"33",42
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",60
"48",61
"49",63
"50",64
"51",65
"52",66
"53",67
"54",69
"55",70
"56",71
"57",72
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",91
"75",92
"76",93
"77",94
"78",95
"79",96
"80",98
"81",101
"82",102
"83",104
"84",106
"85",107
"86",109
"87",110
"88",111
"89",112
"90",113
"91",114
"92",115
"93",116
"94",118
"95",119
"96",120
"97",121
"98",122
"99",123
"100",124
"101",125
"102",126
"103",128
"104",130
"105",131
"106",133
"107",134
"108",135
"109",136
"110",137
"111",138
"112",139
"113",140
"114",141
"115",142
"116",143
"117",144
"118",145
"119",146
"120",147
"121",148
"122",149
"123",150
"124",151
"125",152
"126",153
"127",154
"128",155
"129",156
"130",158
"131",159
"132",160
"133",165
"134",166
"135",167
"136",170
"137",172
"138",173
"139",174
"140",175
"141",176
"142",177
"143",178
"144",179
"145",180
"146",182
"147",184
"148",185
"149",186
"150",187
"151",188
"152",189
"153",190
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
"161",199
"162",200
"163",201
"164",202
"165",204
"166",205
"167",206
"168",207
"169",208
"170",211
"171",212
"172",213
"173",214
"174",215
"175",216
"176",217
"177",218
"178",219
"179",220
"180",221
"181",222
"182",223
"183",224
"184",225
"185",226
"186",230
"187",231
"188",232
"189",234
"190",235
"191",236
"192",237
"193",238
"194",239
"195",240
"196",242
"197",243
"198",244
"199",245
"200",248
"201",249
"202",250
"203",251
"204",252
"205",253
"206",257
"207",258
"208",259
"209",261
"210",262
"211",263
"212",265
"213",266
"214",267
"215",268
"216",269
"217",270
"218",271
"219",273
"220",274
"221",276
"222",277
"223",278
"224",279
"225",280
