"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",7
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",17
"14",18
"15",20
"16",21
"17",23
"18",24
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",34
"28",35
"29",36
"30",37
"31",39
"32",40
"33",41
"34",42
"35",43
"36",44
"37",45
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",53
"45",55
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",69
"59",70
"60",71
"61",73
"62",74
"63",75
"64",76
"65",77
"66",78
"67",79
"68",80
"69",81
"70",82
"71",84
"72",85
"73",86
"74",87
"75",88
"76",89
"77",90
"78",91
"79",92
"80",93
"81",96
"82",97
"83",98
"84",100
"85",101
"86",102
"87",104
"88",105
"89",106
"90",108
"91",109
"92",110
"93",111
"94",112
"95",114
"96",115
"97",116
"98",117
"99",118
"100",119
"101",120
"102",122
"103",123
"104",124
"105",125
"106",126
"107",127
"108",128
"109",130
"110",131
"111",132
"112",133
"113",135
"114",136
"115",141
"116",144
"117",145
"118",146
"119",147
"120",148
"121",149
"122",151
"123",152
"124",153
"125",154
"126",155
"127",156
"128",157
"129",158
"130",159
"131",160
"132",161
"133",162
"134",163
"135",164
"136",165
"137",166
"138",168
"139",169
"140",170
"141",171
"142",172
"143",174
"144",175
"145",177
"146",178
"147",180
"148",181
"149",183
"150",184
"151",185
"152",186
"153",187
"154",188
"155",190
"156",193
"157",194
"158",195
"159",196
"160",197
"161",199
"162",200
"163",202
"164",203
"165",204
"166",205
"167",206
"168",207
"169",208
"170",209
"171",210
"172",211
"173",212
"174",214
"175",215
"176",216
"177",217
"178",218
"179",219
"180",221
"181",222
"182",223
"183",224
"184",226
"185",227
"186",229
"187",230
"188",231
"189",233
"190",234
"191",235
"192",237
"193",239
"194",240
"195",241
"196",242
"197",243
"198",244
"199",246
"200",247
"201",248
"202",250
"203",251
"204",252
"205",253
"206",254
"207",255
"208",256
"209",257
"210",258
"211",259
"212",260
"213",261
"214",264
"215",266
"216",267
"217",268
"218",270
"219",272
"220",274
"221",275
"222",276
"223",277
"224",278
"225",280
