"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",13
"13",17
"14",18
"15",19
"16",20
"17",21
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",34
"29",35
"30",36
"31",37
"32",38
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",65
"56",66
"57",67
"58",68
"59",69
"60",71
"61",73
"62",74
"63",75
"64",76
"65",77
"66",78
"67",79
"68",80
"69",81
"70",82
"71",83
"72",84
"73",86
"74",87
"75",88
"76",89
"77",91
"78",92
"79",93
"80",94
"81",95
"82",96
"83",97
"84",99
"85",101
"86",104
"87",105
"88",106
"89",107
"90",108
"91",109
"92",111
"93",112
"94",113
"95",114
"96",116
"97",117
"98",118
"99",120
"100",123
"101",124
"102",125
"103",127
"104",130
"105",131
"106",132
"107",133
"108",135
"109",136
"110",137
"111",138
"112",140
"113",141
"114",142
"115",143
"116",146
"117",147
"118",148
"119",149
"120",151
"121",152
"122",153
"123",154
"124",155
"125",156
"126",157
"127",158
"128",159
"129",160
"130",161
"131",162
"132",163
"133",165
"134",166
"135",167
"136",168
"137",169
"138",170
"139",171
"140",172
"141",173
"142",174
"143",175
"144",176
"145",177
"146",178
"147",179
"148",180
"149",181
"150",182
"151",185
"152",186
"153",187
"154",188
"155",189
"156",190
"157",191
"158",192
"159",193
"160",194
"161",195
"162",197
"163",198
"164",199
"165",200
"166",201
"167",202
"168",203
"169",205
"170",206
"171",208
"172",209
"173",211
"174",212
"175",214
"176",215
"177",216
"178",217
"179",219
"180",221
"181",222
"182",223
"183",224
"184",225
"185",226
"186",227
"187",228
"188",231
"189",234
"190",235
"191",236
"192",239
"193",240
"194",242
"195",243
"196",245
"197",246
"198",247
"199",248
"200",249
"201",250
"202",251
"203",252
"204",253
"205",254
"206",255
"207",256
"208",258
"209",259
"210",260
"211",263
"212",265
"213",266
"214",268
"215",269
"216",270
"217",271
"218",272
"219",273
"220",274
"221",275
"222",276
"223",277
"224",279
"225",280
