"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",7
"6",8
"7",9
"8",11
"9",12
"10",13
"11",14
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",30
"26",31
"27",32
"28",33
"29",34
"30",38
"31",39
"32",40
"33",41
"34",42
"35",44
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",61
"51",62
"52",63
"53",67
"54",69
"55",70
"56",71
"57",73
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",93
"76",94
"77",95
"78",96
"79",97
"80",99
"81",100
"82",101
"83",103
"84",105
"85",106
"86",107
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
"97",119
"98",120
"99",122
"100",123
"101",124
"102",125
"103",126
"104",127
"105",128
"106",129
"107",130
"108",132
"109",134
"110",135
"111",136
"112",137
"113",139
"114",140
"115",141
"116",142
"117",143
"118",144
"119",145
"120",146
"121",147
"122",150
"123",151
"124",152
"125",153
"126",154
"127",155
"128",156
"129",157
"130",158
"131",160
"132",161
"133",162
"134",163
"135",164
"136",165
"137",166
"138",167
"139",168
"140",169
"141",170
"142",172
"143",173
"144",174
"145",175
"146",177
"147",178
"148",179
"149",180
"150",183
"151",185
"152",186
"153",187
"154",192
"155",193
"156",194
"157",195
"158",196
"159",201
"160",202
"161",203
"162",205
"163",206
"164",207
"165",208
"166",210
"167",211
"168",212
"169",213
"170",214
"171",215
"172",216
"173",218
"174",219
"175",220
"176",221
"177",222
"178",223
"179",224
"180",225
"181",227
"182",228
"183",229
"184",230
"185",231
"186",232
"187",233
"188",235
"189",238
"190",239
"191",240
"192",242
"193",243
"194",244
"195",245
"196",246
"197",247
"198",248
"199",249
"200",250
"201",252
"202",253
"203",254
"204",255
"205",256
"206",259
"207",260
"208",261
"209",262
"210",263
"211",264
"212",266
"213",267
"214",268
"215",269
"216",270
"217",271
"218",272
"219",273
"220",274
"221",275
"222",276
"223",278
"224",279
"225",280
